t_s,x_mV
0.002405,-1.8151724638522369
0.0024100000000000002,-1.9548647295870518
0.002415,-2.0869989752279823
0.0024200000000000003,-2.2112990030002013
0.002425,-2.327514989140273
0.0024300000000000003,-2.4354238392896455
0.002435,-2.534829462005399
0.0024400000000000003,-2.625562960731095
0.002445,-2.7074827448002283
0.0024500000000000004,-2.780474560270486
0.002455,-2.8444514416064486
0.0024600000000000004,-2.899353585442671
0.002465,-2.9451481478661035
0.0024700000000000004,-2.981828966857546
0.002475,-3.0094162117243672
0.00248,-3.027955961542101
0.0024850000000000002,-3.0375197147986737
0.00249,-3.0382038326032395
0.0024950000000000003,-3.0301289179801114
0.0025,-3.0134391339175934
0.0025050000000000003,-2.988301462981077
0.00251,-2.954904911429238
0.0025150000000000003,-2.913459660891424
0.00252,-2.864196170773177
0.0025250000000000003,-2.8073642346549
0.00253,-2.743231994036279
0.0025350000000000004,-2.6720849128554107
0.00254,-2.594224716277457
0.0025450000000000004,-2.5099682973020427
0.00255,-2.41964659478259
0.0025550000000000004,-2.323603446483188
0.00256,-2.2221944208207884
0.002565,-2.1157856309511764
0.0025700000000000002,-2.004752534857857
0.002575,-1.889478725092603
0.0025800000000000003,-1.7703547117957676
0.002585,-1.647776702594071
0.0025900000000000003,-1.5221453829324363
0.002595,-1.3938647003466105
0.0026000000000000003,-1.2633406561229743
0.002605,-1.1309801077238637
0.0026100000000000003,-0.9971895852780198
0.002615,-0.8623741253511082
0.0026200000000000004,-0.7269361251155355
0.002625,-0.5912742199385762
0.0026300000000000004,-0.4557821872972864
0.002635,-0.320847879813831
0.0026400000000000004,-0.18685219008161166
0.002645,-0.054168049824805074
0.00265,0.07684053420062181
0.0026550000000000002,0.20581940529490497
0.00266,0.3324251407659581
0.0026650000000000003,0.4563258927666001
0.00267,0.5772021841909794
0.0026750000000000003,0.6947476579587406
0.00268,0.8086697781722734
0.0026850000000000003,0.9186904817923994
0.00269,1.0245467796385581
0.0026950000000000003,1.125991305682452
0.0027,1.2227928137667845
0.0027050000000000004,1.3147366210445748
0.00271,1.401624997597219
0.0027150000000000004,1.4832775018524949
0.00272,1.5595312615844228
0.0027250000000000004,1.6302412004371274
0.0027300000000000002,1.6952802100722453
0.002735,1.7545392681947325
0.0027400000000000002,1.8079275028642767
0.002745,1.8553722036485105
0.0027500000000000003,1.8968187803198593
0.002755,1.932230669938784
0.0027600000000000003,1.96158919330381
0.002765,1.9848933618803886
0.0027700000000000003,2.002159636448397
0.002775,2.0134216388296733
0.0027800000000000004,2.018729818173512
0.002785,2.018151073388436
0.0027900000000000004,2.011768333412912
0.002795,1.9996800971157978
0.0028000000000000004,1.9819999347087547
0.002805,1.9588559526378204
0.0028100000000000004,1.9303902239992572
0.0028150000000000002,1.8967581865959404
0.00282,1.8581280108144407
0.0028250000000000003,1.8146799395598454
0.00283,1.7666056025349088
0.0028350000000000003,1.7141073071924424
0.00284,1.6573973087249567
0.0028450000000000003,1.5966970614831237
0.00285,1.5322364542354037
0.0028550000000000003,1.4642530316940237
0.00286,1.392991204738964
0.0028650000000000004,1.3187014517702802
0.00287,1.241639513611276
0.0028750000000000004,1.1620655843700727
0.00288,1.0802435006456608
0.0028850000000000004,0.9964399314359997
0.00289,0.9109235710719338
0.0028950000000000004,0.8239643374586328
0.0029000000000000002,0.7358325778611053
0.002905,0.6467982844161063
0.0029100000000000003,0.5571303214959041
0.002915,0.46709566698514493
0.0029200000000000003,0.37695866946383216
0.002925,0.2869803232160723
0.0029300000000000003,0.19741756290636206
0.002935,0.10852257968324351
0.0029400000000000003,0.02054216038387566
0.002945,-0.06628294857605874
0.0029500000000000004,-0.15171865113630695
0.002955,-0.23553808395436937
0.0029600000000000004,-0.31752216989985155
0.002965,-0.39746014148528186
0.0029700000000000004,-0.47515003314100407
0.002975,-0.550399141346474
0.0029800000000000004,-0.6230244517367177
0.0029850000000000002,-0.6928530324095507
0.00299,-0.7597223927677554
0.0029950000000000003,-0.8234808073382894
0.003,-0.8839876041195889
0.0030050000000000003,-0.9411134171161462
0.00301,-0.9947404028274813
0.0030150000000000003,-1.044762420565596
0.00302,-1.0910851765809466
0.0030250000000000003,-1.1336263320814584
0.00303,-1.172315575331847
0.0030350000000000004,-1.207094658121624
0.00304,-1.2379173969883708
0.0030450000000000004,-1.2647496396794469
0.00305,-1.287569197428503
0.0030550000000000004,-1.3063657437137157
0.0030600000000000002,-1.321140680252004
0.0030650000000000004,-1.3319069710673974
0.0030700000000000002,-1.3386889455521098
0.003075,-1.3415220715155514
0.0030800000000000003,-1.3404526992890626
0.003085,-1.335537778022894
0.0030900000000000003,-1.3268445453763402
0.003095,-1.3144501918619023
0.0031000000000000003,-1.2984415011600134
0.003105,-1.2789144677718707
0.0031100000000000004,-1.2559738934242957
0.003115,-1.2297329636822247
0.0031200000000000004,-1.200312806261317
0.003125,-1.1678420325653485
0.0031300000000000004,-1.132456264000134
0.003135,-1.0942976446384305
0.0031400000000000004,-1.0535143418275477
0.0031450000000000002,-1.0102600363443621
0.0031500000000000005,-0.9646934037102601
0.0031550000000000003,-0.916977588281797
0.00316,-0.8672796717313297
0.0031650000000000003,-0.8157701375257472
0.00317,-0.7626223330008479
0.0031750000000000003,-0.7080119306135022
0.00318,-0.652116389934731
0.0031850000000000003,-0.5951144219226494
0.00319,-0.5371854569867147
0.0031950000000000004,-0.4785091183228175
0.0032,-0.4192647019631816
0.0032050000000000004,-0.3596306649457468
0.00321,-0.29978412296504564
0.0032150000000000004,-0.23990035882015864
0.00322,-0.18015234292660692
0.0032250000000000004,-0.12071026710628298
0.0032300000000000002,-0.061741092814843
0.0032350000000000005,-0.003408114908289258
0.0032400000000000003,0.054129458009465926
0.003245,0.11071690567839937
0.0032500000000000003,0.1662043797979764
0.003255,0.22044726831683678
0.0032600000000000003,0.2733065396142493
0.003265,0.32464906585963127
0.0032700000000000003,0.37434792490653596
0.003275,0.42228268014772596
0.0032800000000000004,0.46833963782981636
0.003285,0.5124120813975291
0.0032900000000000004,0.5544004825097624
0.003295,0.5942126884418113
0.0033000000000000004,0.63176408566001
0.003305,0.6669777394265802
0.0033100000000000004,0.6997845093636738
0.0033150000000000002,0.7301231409754508
0.0033200000000000005,0.7579403331966441
0.0033250000000000003,0.7831907821039549
0.00333,0.8058372009934469
0.0033350000000000003,0.8258503170923541
0.00334,0.8432088452373205
0.0033450000000000003,0.8578994389128125
0.00335,0.8699166191032118
0.0033550000000000003,0.8792626814698081
0.00336,0.8859475824191048
0.0033650000000000004,0.8899888046820024
0.00337,0.8914112030737834
0.0033750000000000004,0.8902468311526511
0.00338,0.8865347495397145
0.0033850000000000004,0.8803208167055627
0.0033900000000000002,0.8716574630679704
0.0033950000000000004,0.8606034492816472
0.0034000000000000002,0.8472236096343804
0.0034050000000000005,0.8315885814940782
0.0034100000000000003,0.8137745217784774
0.003415,0.7938628114431434
0.0034200000000000003,0.7719397490041997
0.003425,0.7480962341297628
0.0034300000000000003,0.7224274423483739
0.003435,0.6950324919338526
0.0034400000000000003,0.6660141040338744
0.003445,0.6354782571143635
0.0034500000000000004,0.6035338367932049
0.003455,0.5702922821354969
0.0034600000000000004,0.53586722947769
0.003465,0.5003741548405143
0.0034700000000000004,0.46393001597995626
0.0034750000000000002,0.4266528951121327
0.0034800000000000005,0.38866164333163755
0.0034850000000000003,0.3500755277240816
0.0034900000000000005,0.31101388215174686
0.0034950000000000003,0.2715957626675317
0.0035,0.2319396084855147
0.0035050000000000003,0.19216290940784897
0.00351,0.15238188057661584
0.0035150000000000003,0.11271114538619201
0.00352,0.07326342735665359
0.0035250000000000004,0.034149251731877474
0.00353,-0.004523342472542335
0.0035350000000000004,-0.04264907928656167
0.00354,-0.08012571082458447
0.0035450000000000004,-0.11685426994545749
0.00355,-0.1527393099766118
0.0035550000000000004,-0.18768913099069562
0.0035600000000000002,-0.22161599216862224
0.0035650000000000005,-0.2544363098295277
0.0035700000000000003,-0.2860708407551942
0.0035750000000000005,-0.3164448504839911
0.0035800000000000003,-0.34548826629710144
0.003585,-0.3731358146678845
0.0035900000000000003,-0.399327142992842
0.003595,-0.42400692547072333
0.0036000000000000003,-0.44712495304361305
0.003605,-0.46863620736100503
0.0036100000000000004,-0.4885009187743965
0.003615,-0.506684608415831
0.0036200000000000004,-0.5231581144589104
0.003625,-0.5378976027049714
0.0036300000000000004,-0.5508845616803766
0.003635,-0.5621057824727578
0.0036400000000000004,-0.5715533235750025
0.0036450000000000002,-0.5792244610451635
0.0036500000000000005,-0.5851216243285116
0.0036550000000000003,-0.5892523181244846
0.0036600000000000005,-0.5916290307161721
0.0036650000000000003,-0.5922691292131966
0.00367,-0.5911947421903496
0.0036750000000000003,-0.5884326302339058
0.00368,-0.5840140449353953
0.0036850000000000003,-0.5779745768983453
0.00369,-0.5703539933473898
0.0036950000000000004,-0.5611960659509297
0.0037,-0.5505483894882884
0.0037050000000000004,-0.538462192009944
0.00371,-0.5249921371549907
0.0037150000000000004,-0.5101961193033743
0.00372,-0.49413505225176735
0.0037250000000000004,-0.4768726521110115
0.0037300000000000002,-0.4584752151301864
0.0037350000000000005,-0.43901139115711607
0.0037400000000000003,-0.41855195344797563
0.0037450000000000005,-0.39716956553930016
0.0037500000000000003,-0.37493854589432524
0.003755,-0.35193463103216077
0.0037600000000000003,-0.32823473784289753
0.003765,-0.30391672578440876
0.0037700000000000003,-0.27905915964723454
0.003775,-0.2537410735630306
0.0037800000000000004,-0.22804173691893967
0.003785,-0.2020404228257568
0.0037900000000000004,-0.17581617977139793
0.003795,-0.1494476070733147
0.0038000000000000004,-0.1230126347240692
0.0038050000000000002,-0.09658830820348907
0.0038100000000000005,-0.07025057880840317
0.0038150000000000002,-0.04407410002789528
0.0038200000000000005,-0.018132030466692116
0.0038250000000000003,0.0075041562058710525
0.0038300000000000005,0.03276485383111844
0.0038350000000000003,0.0575824984378913
0.0038400000000000005,0.08189173462698596
0.0038450000000000003,0.10562957329847698
0.00385,0.12873554038719454
0.0038550000000000004,0.15115181630214783
0.00386,0.1728233657966139
0.0038650000000000004,0.1936980580270693
0.00387,0.21372677659052355
0.0038750000000000004,0.2328635193617879
0.00388,0.2510654879839299
0.0038850000000000004,0.268293166897023
0.0038900000000000002,0.28451039182201393
0.0038950000000000005,0.29968440764804577
0.0039000000000000003,0.3137859157027801
0.0039050000000000005,0.3267891104162047
0.00391,0.3386717054186644
0.003915,0.34941494914387217
0.003920000000000001,0.35900363003680785
0.0039250000000000005,0.3674260714950091
0.00393,0.37467411669953427
0.003935,0.3807431035188508
0.00394,0.3856318296949496
0.003945000000000001,0.38934250854608843
0.00395,0.3918807154446379
0.003955,0.3932553253515165
0.00396,0.393478441710543
0.003965000000000001,0.39256531702675956
0.0039700000000000004,0.39053426547223846
0.003975,0.3874065678811038
0.00398,0.3832063695124297
0.003985000000000001,0.3779605709752739
0.0039900000000000005,0.37169871272435884
0.003995,0.36445285354777374
